date,question,answer
2016-05-11,10.如果国内鸡价低的话，公司会考虑屠宰冻存吗？,答：不会。公司饲养的是黄羽肉鸡，黄羽肉鸡消费者追求的是鲜味，屠宰冻存后会降低了其口味质量。
2016-05-11,13、公司领导对公司股价怎么看？,答：公司领导注重通过做好生产经营管理，提高管理水平，提高经营效益，争取投资者对公司的更多认可，为股价提供支撑，保持在合理的市值水平。
2016-05-11,14、公司领导对下半年猪价怎么看？,答：公司领导坚持按公司制定的发展规划做好生产管理和发展工作，不会对猪价、鸡价和原料价格等做预测。
2016-05-11,12.有人说温氏是“华为第二”，体现在哪里？,答：两家企业面临的市场环境和行业都不一样，如果一定要将两者相比的话，应该是各自在行业的影响力和企业文化有类似。
2016-05-11,11.公司大股东对本次员工持股计划作担保吗？,    答：没有。
2016-05-11,    9.公司的分公司复制为什么如此强？,答：（1）公司有成熟的经营模式。（2）公司有强大的管理能力。该管理能力以信息技术作支撑，实现管理网络化、信息化。通过“管理重心下移、数据高度集中”实现授权与监控的协同，提高管理效率。（3）以成熟公司带动新公司，做好传帮带，加快新公司发展。
2016-05-11,     3.温氏“公司+农户”跟其他养殖模式相比，有什么优势呢？为什么做得如此成功呢？,     答：温氏“公司+农户”模式是公司跟农户的紧密型合作关系，重点在于追求合作共赢、利益共享、共同发展。公司承担了市场风险，合作农户承担饲养管理风险。公司对农户真诚，农户对公司信任，双方在几十年的合作过程中建立了高度互信的合作关系。
2016-05-11,7.公司乳业业务情况怎样？收益大吗？,答：在华南地区，公司的奶牛存栏量排名前列，目前乳业收入占公司整体收入比例较小，收益稳定。
2016-05-11,    6.公司有产品终端店吗？,答：公司终端店目前处于摸索阶段。
2016-05-11,    5.公司肉猪在饲养期间有在饲料中添加激素吗？跟一般农家饲养的猪有什么区别？,     答：没有添加激素。公司饲养的商品肉猪是瘦肉型猪，与农家自养猪比，主要区别在于：1）品种不同；2）饲喂的全价配合饲料由公司自主生产，原料安全，营养均衡。  
2016-05-11,    4. 公司的肉猪饲养周期有多长？,答：小猪出生以后，在公司种猪场饲养约20天以后再在合作农户猪舍饲养五个月左右。
2016-05-11,     2. 禽流感对公司影响大吗？,答：有一定影响，主要表现在禽流感期间消费者的担忧导致需求下降。
2016-05-11,8.公司未来的展望如何？,答：公司将稳定发展养鸡业；加快发展养猪业，争取每年肉猪上市规模有15%以上的增长；促进其他配套业务高效发展。
2016-05-17,13、公司今年的分红政策如何？,答：公司希望多分红，预计今年利润的30%左右用于分红。按照之前的传统，每年都有1-2次的送股或现金分红，当实业建设不需要太多资金的时候温氏更倾向于分红。（全文完）
2016-05-17,12、有没有其他企业来争抢与公司合作的农户？,答：少数地区存在一定竞争，但是大多数情况下不存在这类竞争。在公司已经布点的区域，其他企业也会避开正面竞争。公司在除新疆、西藏、甘肃等边远地区外在全国范围内均有布局，覆盖面很广，各地成本差异不大，例如东北粮价较低但建设成本较高。
2016-05-17,11、本轮周期特点与之前不同，是行业集约化程度提高还是因为高额利润吸引了更多的散养户扩大规模？,答：目前主要是后者居多。现在进入行业的都是大资金的资本投入较多，进入门槛提高，例如饲料行业企业转向养殖布局，这些企业都具有一定规模，他们的进入有利于进一步提高集约化水平。
2016-05-17,9、目前畜禽养殖设备销售情况？,答：公司畜禽养殖设备生产除了向温氏内部提供设备，也面向社会销售。去年生产设备收入大约5亿左右，今年由于养殖利润丰厚，很多养殖企业扩张产能，目前销售情况非常好，甚至供不应求。这也从侧面折射出全社会扩大产能的情况，下半年公司将进一步提高设备产量。
2016-05-17,8、11月股票解禁后由于量较大，公司内部有什么安排？,答：从目前的股东结构来说，公司创业股东中的前200名股东占份额50%以上，原有大华农的股东转过去的在之前就可以卖出，不必非要等到解禁的时候。另一方面，公司将前200大股东成立了一个沟通交流平台，平时沟通交流较多，解禁前会专门请人做财富管理的学习辅导，解禁后抛售压力不大。这些股东大多是公司的创业股东，多数资产达到千万级甚至亿级，对公司有强烈的感情和信心，卖出动力不足，未来10-20年内可以维持股权的相对稳定。公司历年分红较为丰厚，也有助于保持股权长期稳定地掌握在温氏的员工股东手里。
2016-05-17,7、公司未来较长一段时间的发展路径如何？,答：公司发展路径清晰：在生猪养殖上要达到全国1/10的份额，从1535万头增长到5000万头，年均增长率约为10%；黄羽鸡、蛋鸡养殖稳步发展，牛和鸭也有涉及，但体量不大，肉鸭出栏量大约2000万只左右，肉牛养殖正在向北方推进，深海鱼养殖目前已经是第三年，体量大约有几个亿，但还在发展中。     公司开设生鲜店方面还处于探索阶段。今年的目标是扩大到100家左右。在经营方式方面，我们采取与原来的经销商合作的方式，公司对生鲜店控股但持股比例不超过50%，直销且仅卖温氏的产品，产品覆盖猪肉、鸡肉、鱼肉、牛奶、蛋类、鸭肉等生鲜产品，未来考虑与其他供应商合作，搭配蔬菜等品种。公司的营销公司组织管理生鲜店。目前公司的屠宰收入约8亿元多，其中只有肉鸡屠宰，没有生猪屠宰。
2016-05-17,10、对猪周期和未来趋势的看法？,答：2013-2014年期间，猪价在底部长期反复调整，随着生产技术的提高，母猪生产性能提高，即每头母猪可提供的肉猪数量增加，猪价难以上涨。2015年3-4月开始迎来本轮上涨，主要原因是环保力度加大和价格长期处在低位，能繁母猪存栏持续减少。之前的猪周期大约为3-4年，未来会适当延长，一旦供大于需，价格下降的速度可能也会较快。     上个周期（2011年）PSY大约为13-14头，本轮周期（2016年）PSY大约为16-18头，国外平均PSY在20-21头左右。国内每个周期之下PSY逐步提高，当PSY保持稳定的时候，周期特性完全改变。国内养猪业集约化程度较低，进程较缓慢，本轮调整对集约化程度提高有好处。
2016-05-17,5、黄羽鸡的历史盈利情况如何？,答：养鸡的盈利水平较低，大约为1.5元/只或0.5元/斤，养鸡的料肉比为2.8:1，生猪的料肉比为2.4:1。由于一只母鸡可以产出数量较多的蛋，一头母猪只能产20多头肉猪，因此肉鸡的繁殖成本较低，但是饲料成本较高。
2016-05-17,4、现阶段黄羽鸡价格如何？,答：大约每斤6元多，一方面当前成本不算太高，另一方面白羽鸡价格上涨对黄羽鸡价格有支撑作用。黄羽鸡不同白羽鸡，白羽鸡有从国外引种祖代到培育父母代到生产商品代的生产流程。黄羽鸡养殖门槛低，散养户较多，由于父母代可产蛋多，养殖规模可以快速扩大或缩减，因此价格波动频繁。
2016-05-17,3、玉米价格下跌的背景下公司目前养殖成本如何？,答：生猪成本不到6元/斤，黄羽鸡成本5.6-5.7元。有一定波动，因为影响成本的因素较多，例如去年对农户有奖励，因此成本相对高一些。
